,ID,Gender,DoB,ROI1,ROI2,ROI3,Valid,Valid Freeviewing
1918,20230502142839816,MALE,2008,Pierce,FatherSonBoat,WomanOnBoat,True,True
1919,20230502143218267,MALE,2000,WomanOnBoat,Clouds,BoatSunset,True,False
1920,20230502143921390,FEMALE,1983,Spaceship,Zeppelin,Woman,True,True
1921,20230502144253419,MALE,1983,Woman,WomanOnBoat,BoatSunset,True,True
1922,20230502145439223,MALE,2000,Spaceship,Man,BoatSunset,False,True
1923,20230502145830704,MALE,2000,BoatSunset,WomanOnBoat,Turtle,True,True
1924,20230502150711074,FEMALE,2000,Woman,SwimmingMan,WomanOnBoat,True,True
1925,20230502151729475,FEMALE,2011,WomanOnBoat,BoatSunset,SwimmingMan,False,True
1926,20230502152631983,MALE,2013,Man,Mermaid,Spaceship,True,False
1927,20230502154543232,MALE,2015,BoatSunset,Turtle,Spaceship,True,True
1928,20230502160121168,FEMALE,1999,BoatSunset,Turtle,Man,False,True
1929,20230502160505559,MALE,2001,FatherSonBoat,SwimmingMan,Elephant,True,True
1930,20230502162423465,FEMALE,1986,WomanOnBoat,FatherSonBoat,BoatSunset,False,False
1931,20230503093819488,MALE,1985,WomanOnBoat,Mermaid,Pierce,True,True
1932,20230503094307225,FEMALE,1998,WomanOnBoat,Turtle,Mermaid,True,False
1933,20230503095352319,MALE,2000,Pierce,Elephant,WomanOnBoat,True,True
1934,20230503095921615,MALE,2004,BoatSunset,Mermaid,SwimmingMan,True,True
1935,20230503100342224,MALE,2011,Octopus,Man,Spaceship,True,True
1936,20230503101115578,MALE,2001,BoatSunset,SwimmingMan,FatherSonBoat,True,True
1937,20230503101622101,FEMALE,1984,Turtle,Elephant,BoatSunset,True,True
1938,20230503102234606,MALE,1988,Turtle,Woman,BoatSunset,True,False
1939,20230503102848162,FEMALE,2011,Man,BoatSunset,Spaceship,True,True
1940,20230503103256526,FEMALE,2000,Woman,Turtle,Man,True,False
1941,20230503104258878,MALE,1989,Man,BoatSunset,WomanOnBoat,True,True
1942,20230503104654747,OTHER,1997,WomanOnBoat,BoatSunset,Woman,False,True
1943,20230503105003352,MALE,2000,BoatSunset,Pierce,Octopus,True,False
1944,20230503105345324,FEMALE,1993,WomanOnBoat,Woman,Mermaid,True,True
1945,20230503110803197,FEMALE,2003,BoatSunset,Man,WomanOnBoat,True,False
1946,20230503111943163,MALE,2007,Turtle,FatherSonBoat,Pierce,False,True
1947,20230503112639462,MALE,2002,Woman,WomanOnBoat,Mermaid,False,False
1948,20230503115229592,MALE,1975,Pierce,BlankSky,Man,True,False
1949,20230503115911027,FEMALE,1997,Pierce,BlankSky,Woman,True,True
1950,20230503120413629,FEMALE,2000,Woman,BoatSunset,Mermaid,True,True
1951,20230503121524382,MALE,1983,Woman,Pierce,Turtle,False,True
1952,20230503122512736,OTHER,2001,Pierce,Zeppelin,Clouds,True,True
1953,20230503123214374,FEMALE,1985,Spaceship,WomanOnBoat,Pierce,True,True
1954,20230503123549739,FEMALE,2004,Pierce,BoatSunset,Woman,True,True
1955,20230503125851302,OTHER,2000,Man,BoatSunset,Mermaid,False,False
1956,20230503131024278,FEMALE,2017,Elephant,Woman,FatherSonBoat,True,True
1957,20230503132919278,FEMALE,2012,Man,Turtle,Pierce,False,True
1958,20230503133247452,MALE,2008,BoatSunset,WomanOnBoat,Woman,True,True
1959,20230503133701389,FEMALE,2014,WomanOnBoat,BoatSunset,FatherSonBoat,False,True
1960,20230503134107986,MALE,2006,BoatSunset,Spaceship,WomanOnBoat,True,True
1961,20230503134532666,MALE,1973,Woman,WomanOnBoat,Pierce,True,True
1962,20230503140235254,OTHER,2000,Mermaid,WomanOnBoat,Turtle,True,True
1963,20230503141623564,MALE,2000,Turtle,WomanOnBoat,Mermaid,True,False
1964,20230503142409463,FEMALE,2001,Woman,Spaceship,WomanOnBoat,True,True
1965,20230503143124931,MALE,2011,Turtle,Elephant,WomanOnBoat,True,False
1966,20230503143548944,MALE,1984,BoatSunset,WomanOnBoat,Pierce,True,True
1967,20230503144031994,MALE,1978,Octopus,Mermaid,WomanOnBoat,True,False
1968,20230503144924910,MALE,1990,WomanOnBoat,Turtle,Man,True,True
1969,20230503151154874,MALE,2011,Man,BoatSunset,Pierce,True,True
1970,20230503152122407,MALE,1992,Mermaid,Woman,Pierce,True,True
1971,20230503152552227,FEMALE,1999,Pierce,SwimmingMan,WomanOnBoat,True,True
1972,20230503153627361,OTHER,2000,BoatSunset,Pierce,Spaceship,True,True
1973,20230503155329882,MALE,1998,Woman,Turtle,WomanOnBoat,False,True
1974,20230503155736529,MALE,1998,Man,WomanOnBoat,Octopus,True,True
1975,20230503160431109,MALE,2014,WomanOnBoat,Man,Turtle,True,True
1976,20230503161829746,FEMALE,2000,Woman,WomanOnBoat,SwimmingMan,False,True
1977,20230504091908414,MALE,2011,Spaceship,SwimmingMan,Man,True,True
1978,20230504094723108,FEMALE,1998,Pierce,Woman,Turtle,True,True
1979,20230504095109366,FEMALE,2004,SwimmingMan,Elephant,Turtle,True,True
1980,20230504100212563,MALE,2010,BoatSunset,WomanOnBoat,SwimmingMan,True,False
1981,20230504103634138,MALE,1961,WomanOnBoat,Woman,Man,True,True
1982,20230504104645166,FEMALE,2000,Turtle,WomanOnBoat,Octopus,True,False
1983,20230504112729825,MALE,2009,Pierce,BoatSunset,SwimmingMan,True,False
1984,20230504113409424,MALE,1995,Elephant,Woman,Man,True,True
1985,20230504114543184,MALE,1991,SwimmingMan,Woman,Mermaid,False,True
1986,20230504120137687,FEMALE,1988,Mermaid,Turtle,WomanOnBoat,True,True
1987,20230504120620319,FEMALE,2019,Spaceship,Man,Elephant,False,False
1988,20230504121335153,MALE,2006,BoatSunset,Turtle,Man,True,False
1989,20230504123236927,OTHER,1998,WomanOnBoat,Woman,BoatSunset,True,False
1990,20230504123818052,MALE,1978,BoatSunset,Turtle,WomanOnBoat,False,True
1991,20230504124213287,MALE,1994,Pierce,Octopus,Mermaid,True,True
1992,20230504125029566,FEMALE,2000,Turtle,Octopus,Mermaid,True,False
1993,20230504130213152,MALE,1994,Pierce,Octopus,Spaceship,True,True
1994,20230504130733022,FEMALE,1969,Mermaid,Pierce,Turtle,False,True
1995,20230504131130025,FEMALE,1969,Turtle,BoatSunset,Man,True,True
1996,20230504131810692,MALE,2004,WomanOnBoat,Man,Elephant,True,True
1997,20230504132211449,MALE,2011,WomanOnBoat,Mermaid,Man,True,True
1998,20230504132648326,MALE,2000,BoatSunset,Elephant,Man,True,True
1999,20230504133520771,MALE,2001,WomanOnBoat,BlankSky,Mermaid,True,True
2000,20230504140019936,MALE,1985,Woman,Spaceship,SwimmingMan,True,False
2001,20230504140356536,FEMALE,2000,Pierce,BoatSunset,Man,True,True
2002,20230504140931203,OTHER,2000,WomanOnBoat,BoatSunset,Woman,True,True
2003,20230504141929283,OTHER,2001,Man,BoatSunset,WomanOnBoat,True,True
2004,20230504142425913,MALE,2014,WomanOnBoat,BoatSunset,Mermaid,False,False
2005,20230504142911366,FEMALE,1979,BoatSunset,Mermaid,Octopus,True,False
2006,20230504144131204,FEMALE,2000,FatherSonBoat,Man,Pierce,False,True
2007,20230504150311837,MALE,2000,Mermaid,Woman,Pierce,True,True
2008,20230504150652291,MALE,2000,Man,FatherSonBoat,Turtle,True,True
2009,20230504152157778,FEMALE,2007,FatherSonBoat,BoatSunset,Octopus,True,True
2010,20230504153140394,MALE,1993,Mermaid,BoatSunset,SwimmingMan,True,True
2011,20230504154333006,MALE,1983,WomanOnBoat,Pierce,Turtle,True,False
2012,20230504154921321,MALE,1993,Spaceship,Clouds,FatherSonBoat,True,False
2013,20230504155245758,MALE,1993,Man,BoatSunset,WomanOnBoat,True,True
2014,20230504160132968,MALE,2010,WomanOnBoat,Turtle,Mermaid,False,True
2015,20230504160907856,FEMALE,1983,Turtle,WomanOnBoat,Octopus,True,True
2016,20230504161310498,FEMALE,2014,Mermaid,FatherSonBoat,Elephant,False,False
2017,20230505093106708,FEMALE,1995,BoatSunset,WomanOnBoat,Turtle,True,True
2018,20230505094528151,OTHER,2000,Woman,Mermaid,BoatSunset,False,True
2019,20230505101254061,MALE,2001,Pierce,BoatSunset,Mermaid,True,True
2020,20230505101942119,MALE,2008,Woman,BoatSunset,Turtle,True,True
2021,20230505102422649,FEMALE,2003,WomanOnBoat,Octopus,Woman,False,True
2022,20230505103659054,MALE,1998,SwimmingMan,Elephant,WomanOnBoat,True,False
2023,20230505104124702,FEMALE,1967,Turtle,WomanOnBoat,Octopus,False,True
2024,20230505104753774,MALE,2011,BoatSunset,Man,SwimmingMan,True,True
2025,20230505110510259,FEMALE,2000,Mermaid,Pierce,WomanOnBoat,True,True
2026,20230505110927867,OTHER,1995,Mermaid,Man,BoatSunset,True,False
2027,20230505111909263,FEMALE,2000,Pierce,BoatSunset,WomanOnBoat,True,True
2028,20230505112351228,MALE,2000,Mermaid,WomanOnBoat,Spaceship,True,True
2029,20230505112814541,MALE,2000,Octopus,Pierce,Mermaid,True,False
2030,20230505113135008,MALE,2000,WomanOnBoat,Octopus,Turtle,True,True
2031,20230505113520950,MALE,2016,WomanOnBoat,Woman,BoatSunset,True,True
2032,20230505113856465,MALE,2005,WomanOnBoat,Woman,Mermaid,True,True
2033,20230505114752801,MALE,2010,Mermaid,Man,BoatSunset,True,True
2034,20230505115521465,FEMALE,2004,Woman,WomanOnBoat,Mermaid,True,True
2035,20230505120407157,FEMALE,2000,BoatSunset,Turtle,Octopus,True,True
2036,20230505120727440,FEMALE,2000,Mermaid,Turtle,FatherSonBoat,True,False
2037,20230505121500493,FEMALE,1967,WomanOnBoat,Woman,Turtle,False,True
2038,20230505121903785,OTHER,2014,SwimmingMan,Octopus,Mermaid,True,True
2039,20230505122235997,OTHER,2000,Woman,Pierce,WomanOnBoat,True,True
2040,20230505122611312,MALE,2005,Elephant,Man,Turtle,True,True
2041,20230505123102169,MALE,1984,Man,Pierce,WomanOnBoat,False,True
2042,20230505123944240,MALE,1999,Elephant,SwimmingMan,Spaceship,True,False
2043,20230505124410406,OTHER,2000,WomanOnBoat,Spaceship,FatherSonBoat,True,True
2044,20230505124813432,MALE,2007,Man,Spaceship,BoatSunset,True,True
2045,20230505130122069,MALE,2000,Pierce,Spaceship,Woman,True,True
2046,20230505130724248,FEMALE,1981,Pierce,Mermaid,Turtle,False,True
2047,20230505131147710,FEMALE,1991,WomanOnBoat,BoatSunset,Man,True,False
2048,20230505131615144,FEMALE,2009,Spaceship,Elephant,WomanOnBoat,True,True
2049,20230505132228967,FEMALE,2012,Man,Spaceship,BoatSunset,True,False
2050,20230505133306187,OTHER,2015,WomanOnBoat,Man,Turtle,True,True
2051,20230505134758361,FEMALE,2020,Woman,Octopus,Spaceship,False,False
2052,20230505135518984,FEMALE,1981,Pierce,Woman,Turtle,False,True
2053,20230505141136827,FEMALE,1999,Pierce,Mermaid,Woman,True,True
2054,20230505141926930,FEMALE,2000,WomanOnBoat,BoatSunset,Elephant,False,True
2055,20230505142450236,FEMALE,2020,Octopus,WomanOnBoat,Mermaid,True,True
2056,20230505145226606,OTHER,1999,Mermaid,WomanOnBoat,Turtle,True,True
2057,20230505151908138,FEMALE,2000,Turtle,BlankSky,Spaceship,True,False
2058,20230505153018107,MALE,1999,Woman,Spaceship,Octopus,True,True
2059,20230505153639971,FEMALE,2013,Octopus,BoatSunset,Pierce,True,True
2060,20230505154107205,MALE,2001,Elephant,Woman,WomanOnBoat,True,True
2061,20230505161528563,MALE,1992,Turtle,Woman,BoatSunset,False,True
2062,20230505162017918,FEMALE,1978,WomanOnBoat,BoatSunset,SwimmingMan,False,True
2063,20230506092410985,FEMALE,1984,FatherSonBoat,BoatSunset,SwimmingMan,True,True
2064,20230506093111387,MALE,1980,SwimmingMan,Elephant,Woman,True,True
2065,20230506094845088,MALE,1973,Pierce,Mermaid,Woman,True,True
2066,20230506101449764,MALE,2001,Clouds,Elephant,Pierce,True,True
2067,20230506102356992,FEMALE,1979,Octopus,Spaceship,Turtle,True,False
2068,20230506103005609,MALE,1993,Man,Pierce,FatherSonBoat,True,True
2069,20230506103739913,FEMALE,1975,Pierce,Turtle,FatherSonBoat,True,True
2070,20230506104250389,MALE,1988,Woman,Turtle,BoatSunset,True,True
2071,20230506104716888,MALE,1992,Woman,BoatSunset,Zeppelin,False,True
2072,20230506105124835,MALE,1995,Mermaid,Turtle,Woman,True,False
2073,20230506105548348,MALE,1984,Pierce,BoatSunset,SwimmingMan,True,True
2074,20230506110539504,MALE,2000,WomanOnBoat,Man,BoatSunset,False,True
2075,20230506111401020,MALE,2000,Man,Woman,WomanOnBoat,True,True
2076,20230506111837763,MALE,2005,Woman,Man,Spaceship,False,True
2077,20230506112346804,FEMALE,2000,Mermaid,WomanOnBoat,Man,True,True
2078,20230506113402618,MALE,2012,Elephant,Turtle,FatherSonBoat,False,False
2079,20230506114510418,OTHER,2014,Mermaid,WomanOnBoat,Turtle,False,True
2080,20230506114915912,FEMALE,1980,FatherSonBoat,Elephant,SwimmingMan,True,True
2081,20230506115641890,MALE,2004,SwimmingMan,Man,WomanOnBoat,True,True
2082,20230506121415240,OTHER,1989,Turtle,Woman,SwimmingMan,True,False
2083,20230506121824155,FEMALE,1997,BoatSunset,WomanOnBoat,Man,True,True
2084,20230506123049631,MALE,2008,Turtle,BoatSunset,Man,False,False
2085,20230506124014527,FEMALE,2010,WomanOnBoat,BoatSunset,Woman,True,True
2086,20230506124432084,MALE,2002,Pierce,Octopus,Spaceship,True,True
2087,20230506125104726,MALE,1979,Woman,Elephant,Spaceship,True,True
2088,20230506130720182,FEMALE,1995,Mermaid,WomanOnBoat,Spaceship,False,True
2089,20230506131211538,MALE,1998,BoatSunset,Turtle,SwimmingMan,True,True
2090,20230506131831885,FEMALE,1985,BoatSunset,SwimmingMan,WomanOnBoat,True,True
2091,20230506132426688,FEMALE,2014,WomanOnBoat,BoatSunset,Man,False,False
2092,20230506132859543,MALE,2014,Elephant,SwimmingMan,Woman,True,False
2093,20230506133601380,FEMALE,1999,Mermaid,WomanOnBoat,Woman,False,True
2094,20230506134029147,FEMALE,2001,Turtle,Mermaid,Woman,True,True
2095,20230506134404278,FEMALE,2003,BoatSunset,Pierce,Spaceship,True,True
2096,20230506134855152,MALE,1994,WomanOnBoat,BoatSunset,Spaceship,True,True
2097,20230506135545361,FEMALE,2000,Woman,Spaceship,Octopus,True,True
2098,20230506135926114,FEMALE,1999,Turtle,Pierce,Spaceship,True,True
2099,20230506140420141,FEMALE,1991,Turtle,Octopus,Mermaid,True,True
2100,20230506141250048,FEMALE,1982,Pierce,Mermaid,FatherSonBoat,True,True
2101,20230506141717632,MALE,2001,Turtle,Man,Mermaid,True,True
2102,20230506142626062,OTHER,2000,BoatSunset,Mermaid,Woman,False,False
2103,20230506144841110,MALE,1992,FatherSonBoat,Pierce,Mermaid,True,True
2104,20230506145634949,OTHER,1999,WomanOnBoat,Elephant,Woman,True,False
2105,20230506151634444,MALE,2000,Mermaid,WomanOnBoat,Pierce,True,True
2106,20230506152130957,MALE,1999,Mermaid,WomanOnBoat,Man,True,True
2107,20230506152508640,FEMALE,1999,WomanOnBoat,Woman,BoatSunset,True,True
2108,20230506154104226,MALE,1994,WomanOnBoat,Clouds,Octopus,True,False
2109,20230506154612734,MALE,1995,WomanOnBoat,Woman,Elephant,True,True
2110,20230506160206718,FEMALE,1998,Elephant,Woman,Octopus,True,True
2111,20230506160924422,MALE,1988,Mermaid,WomanOnBoat,Turtle,True,True
2112,20230506161256082,MALE,1998,Spaceship,Clouds,FatherSonBoat,True,False
2113,20230506162209517,FEMALE,1987,WomanOnBoat,SwimmingMan,Spaceship,True,True
2114,20230507092506547,MALE,1980,Mermaid,Turtle,Woman,False,True
2115,20230507101349763,MALE,2000,WomanOnBoat,BoatSunset,Turtle,True,False
2116,20230507101729982,MALE,1997,Woman,Pierce,Octopus,True,True
2117,20230507104258406,MALE,2002,Mermaid,Pierce,WomanOnBoat,True,True
2118,20230507104738987,FEMALE,1998,Elephant,Woman,Spaceship,True,True
2119,20230507105234181,MALE,1992,Spaceship,WomanOnBoat,Pierce,True,True
2120,20230507110223952,FEMALE,1991,BoatSunset,Woman,SwimmingMan,True,True
2121,20230507111219046,FEMALE,2000,Mermaid,Turtle,Elephant,True,True
2122,20230507111611561,FEMALE,1978,Pierce,BoatSunset,Turtle,False,True
2123,20230507112011234,MALE,2000,Mermaid,Pierce,Turtle,True,True
2124,20230507112350603,FEMALE,1999,Mermaid,Elephant,Pierce,True,True
2125,20230507112804373,MALE,1986,Woman,Pierce,BoatSunset,True,True
2126,20230507114435378,MALE,1987,Mermaid,BoatSunset,WomanOnBoat,False,False
2127,20230507120013547,FEMALE,2008,BoatSunset,Spaceship,Man,True,True
2128,20230507122732498,FEMALE,1999,BoatSunset,WomanOnBoat,Turtle,False,True
2129,20230507123352094,MALE,1998,Clouds,WomanOnBoat,Mermaid,False,True
2130,20230507123757705,MALE,2014,Pierce,Octopus,Man,False,True
2131,20230507131109509,FEMALE,1977,WomanOnBoat,BoatSunset,Pierce,True,True
2132,20230507131641006,FEMALE,2011,WomanOnBoat,Pierce,Turtle,False,True
2133,20230507132116681,OTHER,1977,WomanOnBoat,Turtle,Octopus,True,True
2134,20230507132629376,FEMALE,2012,WomanOnBoat,Elephant,FatherSonBoat,True,True
2135,20230507133415625,MALE,1964,Elephant,WomanOnBoat,Pierce,False,False
2136,20230507133814947,MALE,1964,Woman,Turtle,BoatSunset,False,False
2137,20230507134418593,FEMALE,1993,FatherSonBoat,Man,Pierce,True,True
2138,20230507134752239,MALE,1992,Woman,WomanOnBoat,BoatSunset,False,True
2139,20230507135236339,FEMALE,1971,Turtle,Spaceship,WomanOnBoat,True,True
2140,20230507142558854,FEMALE,1993,WomanOnBoat,Elephant,Pierce,False,True
2141,20230507142929814,FEMALE,1990,Pierce,Mermaid,Man,True,False
2142,20230507143310184,FEMALE,1997,Elephant,Man,SwimmingMan,True,True
2143,20230507145135736,OTHER,2005,Octopus,SwimmingMan,WomanOnBoat,False,True
2144,20230507145554428,FEMALE,1998,Octopus,SwimmingMan,Turtle,False,True
2145,20230507151237512,MALE,1996,WomanOnBoat,Turtle,Spaceship,True,True
2146,20230507151735026,MALE,2007,WomanOnBoat,Woman,Mermaid,True,True
2147,20230507152444804,MALE,1976,Mermaid,Pierce,Woman,True,True
2148,20230507153707695,MALE,2000,FatherSonBoat,Elephant,WomanOnBoat,False,True
2149,20230507154115842,FEMALE,1982,Mermaid,WomanOnBoat,FatherSonBoat,True,False
2150,20230507154627554,MALE,1998,Pierce,WomanOnBoat,Mermaid,False,True
2151,20230507155810004,FEMALE,1999,Elephant,BoatSunset,Woman,True,False
2152,20230507161217933,FEMALE,2013,Pierce,Woman,Octopus,True,True
2153,20230507161708373,MALE,1998,Man,Woman,Mermaid,True,True
2154,20230507162116838,MALE,2000,Woman,Pierce,Man,True,True
2155,20230508113814635,FEMALE,1984,Pierce,Spaceship,Octopus,True,True
2156,20230508114231408,MALE,2000,Pierce,Spaceship,Woman,True,True
2157,20230508121906444,MALE,1990,BoatSunset,Octopus,Elephant,False,False
2158,20230508122728078,FEMALE,1999,Octopus,Man,WomanOnBoat,True,True
2159,20230508123914216,MALE,2000,Spaceship,Clouds,FatherSonBoat,False,False
2160,20230508124244041,FEMALE,1987,Pierce,Mermaid,BoatSunset,True,False
2161,20230508125028788,FEMALE,1994,Woman,Octopus,Turtle,False,True
2162,20230508125536594,OTHER,2010,Turtle,Octopus,Pierce,True,True
2163,20230508125925189,MALE,2010,Spaceship,Turtle,WomanOnBoat,True,True
2164,20230508140742988,MALE,1991,Pierce,Mermaid,SwimmingMan,True,True
2165,20230508144630391,FEMALE,1997,Pierce,Woman,BoatSunset,True,True
2166,20230508145749201,MALE,2000,Spaceship,Clouds,FatherSonBoat,True,False
2167,20230508161210030,MALE,2009,Turtle,Clouds,Elephant,True,True
2168,20230509094026729,FEMALE,1999,BoatSunset,WomanOnBoat,Turtle,True,True
2169,20230509103330308,MALE,1993,Pierce,Mermaid,WomanOnBoat,True,True
2170,20230509104426330,MALE,1997,WomanOnBoat,Turtle,Elephant,True,True
2171,20230509112416901,FEMALE,1997,Mermaid,Woman,Pierce,True,True
2172,20230509114602288,FEMALE,1989,Turtle,Pierce,Mermaid,True,True
2173,20230509120625226,MALE,2011,Man,Elephant,SwimmingMan,False,True
2174,20230509121015773,FEMALE,2011,WomanOnBoat,Woman,BoatSunset,True,True
2175,20230509121411275,OTHER,1997,Turtle,Man,Elephant,True,True
2176,20230509121747191,FEMALE,1997,Pierce,WomanOnBoat,Spaceship,True,True
2177,20230509122137755,FEMALE,1998,WomanOnBoat,Pierce,FatherSonBoat,True,True
2178,20230509122558247,FEMALE,2000,Turtle,Elephant,Mermaid,False,True
2179,20230509122940553,MALE,1999,Turtle,WomanOnBoat,Woman,True,True
2180,20230509124224533,MALE,2007,Turtle,BoatSunset,WomanOnBoat,True,False
2181,20230509124737045,FEMALE,1998,Turtle,WomanOnBoat,Octopus,True,True
2182,20230509125145877,MALE,2012,Woman,FatherSonBoat,Spaceship,True,True
2183,20230509130530551,MALE,1986,SwimmingMan,Zeppelin,WomanOnBoat,True,True
2184,20230509131357023,MALE,1995,Spaceship,BoatSunset,Elephant,True,True
2185,20230509131806606,FEMALE,2006,WomanOnBoat,Turtle,BoatSunset,True,False
2186,20230509133729451,MALE,2000,WomanOnBoat,BoatSunset,Octopus,True,True
2187,20230509134101495,MALE,2000,SwimmingMan,Octopus,Mermaid,True,False
2188,20230509134452126,MALE,2000,Spaceship,BoatSunset,Pierce,True,True
2189,20230509135229450,MALE,1981,WomanOnBoat,Man,Pierce,True,True
2190,20230509140030496,FEMALE,1972,FatherSonBoat,Turtle,Elephant,True,True
2191,20230509140426866,MALE,1986,WomanOnBoat,Woman,SwimmingMan,True,True
2192,20230509141140016,FEMALE,1987,Spaceship,Pierce,Elephant,True,False
2193,20230509141520086,FEMALE,1987,Mermaid,Turtle,Man,True,False
2194,20230509142421710,MALE,1981,Spaceship,Woman,BoatSunset,True,True
2195,20230509143852079,MALE,2006,BoatSunset,Mermaid,Man,True,True
2196,20230509144236287,MALE,2006,WomanOnBoat,Woman,BoatSunset,True,True
2197,20230509145500997,FEMALE,1996,BoatSunset,Turtle,FatherSonBoat,True,False
2198,20230509150042505,FEMALE,1988,Spaceship,Man,Octopus,True,True
2199,20230509150414667,FEMALE,1987,Pierce,Mermaid,FatherSonBoat,True,True
2200,20230509152450033,MALE,2003,Turtle,WomanOnBoat,Man,True,False
2201,20230509154354360,MALE,2002,Spaceship,Clouds,FatherSonBoat,True,False
2202,20230509154718680,MALE,1974,WomanOnBoat,Man,Woman,True,True
2203,20230509155353975,FEMALE,1993,WomanOnBoat,SwimmingMan,BoatSunset,True,True
2204,20230509161502676,FEMALE,2000,WomanOnBoat,Pierce,Woman,True,True
2205,20230510095450424,FEMALE,2013,WomanOnBoat,Turtle,Woman,True,True
2206,20230510095949989,FEMALE,2000,Pierce,Woman,Spaceship,False,False
2207,20230510100323219,FEMALE,2007,WomanOnBoat,BoatSunset,Pierce,False,False
2208,20230510101522186,FEMALE,2000,Turtle,Pierce,Octopus,True,True
2209,20230510104713478,MALE,2000,Man,BoatSunset,Pierce,True,True
2210,20230510110456638,FEMALE,2007,Spaceship,Clouds,FatherSonBoat,False,False
2211,20230510114824992,OTHER,2007,Spaceship,SwimmingMan,Octopus,True,True
2212,20230510115520423,MALE,1979,Pierce,Clouds,SwimmingMan,True,True
2213,20230510120207814,OTHER,2000,Turtle,WomanOnBoat,BoatSunset,True,True
2214,20230510121857938,MALE,2010,Woman,WomanOnBoat,Pierce,True,True
2215,20230510123251888,MALE,2000,Octopus,Woman,SwimmingMan,True,True
2216,20230510125926279,FEMALE,1982,WomanOnBoat,BoatSunset,FatherSonBoat,False,True
2217,20230510133054597,OTHER,2000,Woman,Turtle,WomanOnBoat,False,False
2218,20230510134419701,MALE,2006,BoatSunset,Man,Woman,True,True
2219,20230510134811149,OTHER,2000,WomanOnBoat,Woman,Mermaid,True,True
2220,20230510135812582,FEMALE,1999,Elephant,Turtle,FatherSonBoat,False,False
2221,20230510140134851,FEMALE,1996,BoatSunset,Mermaid,Turtle,True,True
2222,20230510140508347,MALE,2007,Man,BoatSunset,Turtle,True,False
2223,20230510140935497,MALE,2006,Spaceship,Octopus,Clouds,True,False
2224,20230510141402297,MALE,2000,Man,Spaceship,BoatSunset,True,True
2225,20230510142226701,MALE,1999,WomanOnBoat,Elephant,BoatSunset,True,True
2226,20230510144259431,MALE,2000,BoatSunset,Woman,Turtle,False,True
2227,20230510144725179,MALE,2000,BoatSunset,SwimmingMan,Turtle,True,True
2228,20230510145052854,MALE,2000,WomanOnBoat,Woman,BoatSunset,True,True
2229,20230510145731735,FEMALE,1977,Elephant,Mermaid,Spaceship,True,True
2230,20230510150505989,MALE,1974,Mermaid,Pierce,BoatSunset,False,True
2231,20230510150844690,MALE,1976,Woman,BoatSunset,Pierce,True,True
2232,20230510160203867,FEMALE,1990,Turtle,FatherSonBoat,Spaceship,True,True
2233,20230511094126976,MALE,1996,Turtle,Octopus,Mermaid,True,False
2234,20230511105624337,MALE,1997,BoatSunset,Man,FatherSonBoat,True,True
2235,20230511110155985,FEMALE,1999,Turtle,FatherSonBoat,Spaceship,True,True
2236,20230511110930939,FEMALE,2000,BoatSunset,Woman,Spaceship,False,True
2237,20230511112349831,MALE,2000,Woman,Turtle,Man,True,True
2238,20230511112727715,MALE,1992,Spaceship,Woman,Turtle,True,True
2239,20230511113503771,FEMALE,1995,Spaceship,Man,FatherSonBoat,True,True
2240,20230511113917641,MALE,2000,Octopus,Turtle,Mermaid,True,True
2241,20230511114245066,FEMALE,1986,BoatSunset,Woman,WomanOnBoat,True,True
2242,20230511114650144,FEMALE,1986,Turtle,Pierce,FatherSonBoat,True,True
2243,20230511120250804,FEMALE,1998,Spaceship,Turtle,Man,True,True
2244,20230511120644654,MALE,1996,BoatSunset,Spaceship,Turtle,True,True
2245,20230511124343638,FEMALE,1999,WomanOnBoat,SwimmingMan,BoatSunset,True,True
2246,20230511130310087,FEMALE,2002,SwimmingMan,WomanOnBoat,Mermaid,True,True
2247,20230511130646136,FEMALE,2002,BoatSunset,Spaceship,Pierce,True,True
2248,20230511131107814,MALE,1973,WomanOnBoat,BoatSunset,Spaceship,True,True
2249,20230511133255821,MALE,1999,Turtle,WomanOnBoat,BoatSunset,True,False
2250,20230511141503815,OTHER,1999,Mermaid,Turtle,BoatSunset,True,True
2251,20230511142637140,MALE,1999,Pierce,Mermaid,Turtle,True,True
2252,20230511143004047,MALE,1999,BoatSunset,Spaceship,Elephant,True,True
2253,20230511154619236,MALE,2000,FatherSonBoat,WomanOnBoat,Mermaid,True,True
2254,20230511160830583,MALE,1978,Elephant,Octopus,Mermaid,True,True
2255,20230511161859128,MALE,2000,BoatSunset,SwimmingMan,Woman,True,False
2256,20230512091946076,FEMALE,1999,Pierce,BoatSunset,WomanOnBoat,True,True
2257,20230512094300069,FEMALE,1983,Turtle,Zeppelin,Man,True,True
2258,20230512103415992,FEMALE,2000,Pierce,Man,Woman,True,True
2259,20230512110057593,MALE,2000,Woman,Pierce,Mermaid,True,True
2260,20230512111636698,FEMALE,1988,Pierce,Octopus,Woman,True,True
2261,20230512112312526,FEMALE,1988,Pierce,Spaceship,Mermaid,False,False
2262,20230512114346376,FEMALE,1985,Mermaid,Spaceship,BoatSunset,True,True
2263,20230512114711432,FEMALE,1986,Turtle,Man,BoatSunset,True,True
2264,20230512122241743,FEMALE,1994,FatherSonBoat,WomanOnBoat,Turtle,False,True
2265,20230512122800812,MALE,1999,Mermaid,WomanOnBoat,Turtle,True,False
