ID,x,y,Order
20230421105211153,45.37,617.86,16
20230421105211153,428.98,559.73,17
20230421105211153,118.99,207.39,18
20230421112844259,703.94,643.88,1
20230421112844259,608.25,504.19,2
20230421112844259,180.05,28.81,3
20230421112844259,612.0,553.86,4
20230421112844259,697.26,694.65,5
20230421112844259,709.27,646.96,6
20230421112844259,687.32,600.89,7
20230421112844259,1200.97,778.35,8
20230421112844259,1462.84,170.41,9
20230421112844259,241.35,208.87,10
20230421112844259,320.5,381.55,11
20230421112844259,751.07,313.69,12
20230421112844259,829.59,872.53,13
20230421112844259,1072.79,110.77,14
20230421112844259,1466.28,75.2,15
20230421112844259,689.04,611.23,16
20230421112844259,700.37,824.83,17
20230421112844259,1578.15,26.83,18
20230421113426400,846.9,942.79,1
20230421113426400,1301.23,960.73,2
20230421113426400,886.68,533.84,3
20230421113426400,1174.16,905.25,4
20230421113426400,783.67,863.13,5
20230421113426400,806.16,816.21,6
20230421113426400,778.0,472.52,7
20230421113426400,1032.21,428.45,8
20230421113426400,1180.92,387.93,9
20230421113426400,1537.85,289.48,10
20230421113426400,1747.89,646.79,11
20230421113426400,1845.63,304.01,12
20230421113426400,1540.31,275.64,13
20230421113426400,1095.37,217.35,14
20230421113426400,855.6,303.19,15
20230421113426400,543.44,212.06,16
20230421113426400,830.92,163.03,17
20230421113426400,828.38,426.16,18
20230421115132308,761.29,1057.44,2
20230421115132308,733.67,726.27,3
20230421115132308,1299.92,993.56,4
20230421115132308,1811.82,574.86,5
20230421115132308,1719.36,730.11,6
20230421115132308,1731.74,205.86,7
20230421115132308,1482.56,294.62,8
20230421115132308,1467.95,369.98,9
20230421115132308,583.61,140.45,10
20230421115132308,48.11,237.19,11
20230421115132308,584.95,139.54,12
20230421115132308,913.47,117.28,13
20230421115132308,860.03,360.16,14
20230421115132308,1049.32,660.99,15
20230421115132308,1490.93,665.34,16
20230421115132308,119.81,715.81,17
20230421120320532,884.15,870.64,1
20230421120320532,1405.12,772.85,2
20230421120320532,1702.48,142.23,3
20230421120320532,1801.94,80.51,4
20230421120320532,1449.27,146.83,5
20230421120320532,918.36,229.13,6
20230421120320532,532.27,36.28,7
20230421120320532,293.77,43.57,8
20230421120320532,146.87,75.54,9
20230421120320532,356.12,396.63,10
20230421120320532,779.68,426.06,11
20230421120320532,85.53,932.95,12
20230421120320532,1776.75,384.01,13
20230421120320532,1421.17,351.56,14
20230421120320532,1477.89,191.9,15
20230421120320532,1158.33,48.57,16
20230421120320532,920.09,184.93,17
20230421120320532,948.47,9.03,18
20230421122155462,794.83,360.83,1
20230421122155462,1371.7,261.12,2
20230421122155462,1507.33,535.83,3
20230421122155462,1231.14,705.04,4
20230421122155462,775.46,515.43,5
20230421122155462,470.34,451.98,6
20230421122155462,329.61,398.16,7
20230421122155462,154.04,506.56,8
20230421122155462,220.88,990.04,10
20230421122155462,33.1,889.41,11
20230421122155462,113.78,217.03,12
20230421122155462,217.98,160.47,13
20230421122155462,366.61,143.32,14
20230421122155462,755.45,183.39,15
20230421122155462,977.09,158.85,16
20230421122155462,782.89,83.69,17
20230421122155462,868.17,12.31,18
20230421123233983,1446.81,197.2,1
20230421123233983,851.67,189.7,2
20230421123233983,561.69,120.37,3
20230421123233983,301.24,155.41,4
20230421123233983,172.85,112.88,5
20230421123233983,292.09,105.91,6
20230421123233983,163.6,915.72,7
20230421123233983,239.9,11.32,8
20230421123233983,300.56,59.08,9
20230421123233983,368.96,425.45,10
20230421123233983,278.49,483.29,11
20230421123233983,185.17,965.77,12
20230421123233983,128.8,973.81,13
20230421123233983,372.32,984.49,14
20230421123233983,351.21,1075.72,15
20230421123233983,1206.4,898.71,16
20230421123233983,1313.4,917.36,17
20230421123233983,1145.24,827.1,18
20230421123656745,1179.73,896.51,1
20230421123656745,1207.4,1006.67,2
20230421123656745,1223.68,917.44,3
20230421123656745,995.01,996.33,4
20230421123656745,192.33,363.24,5
20230421123656745,236.71,130.35,6
20230421123656745,73.44,96.72,7
20230421123656745,202.77,148.11,8
20230421123656745,418.41,67.56,9
20230421123656745,763.78,140.97,10
20230421123656745,1237.27,194.77,11
20230421123656745,1372.44,245.21,12
20230421123656745,1587.0,197.09,13
20230421123656745,1618.9,160.68,14
20230421123656745,1649.22,614.17,15
20230421123656745,1665.16,685.31,16
20230421123656745,1541.76,600.92,17
20230421123656745,1311.35,521.09,18
20230421124159932,1321.05,725.37,1
20230421124159932,1088.27,190.77,2
20230421124159932,651.03,32.62,3
20230421124159932,445.27,112.0,4
20230421124159932,313.18,119.88,5
20230421124159932,503.13,723.22,6
20230421124159932,310.75,738.34,7
20230421124159932,492.44,805.0,8
20230421124159932,863.15,600.84,9
20230421124159932,808.42,282.37,10
20230421124159932,529.27,346.27,11
20230421124159932,428.7,327.39,12
20230421124159932,891.0,743.84,13
20230421124159932,896.09,684.63,14
20230421124159932,1538.33,313.85,15
20230421124159932,1432.36,163.85,16
20230421124159932,1649.07,511.06,17
20230421124159932,1271.3,393.07,18
20230421131914246,292.93,992.23,1
20230421131914246,97.8,926.45,2
20230421131914246,262.32,465.73,3
20230421131914246,332.03,508.32,4
20230421131914246,254.76,233.4,5
20230421131914246,523.06,166.73,6
20230421131914246,806.45,252.31,7
20230421131914246,993.46,195.7,8
20230421131914246,1305.77,260.44,9
20230421131914246,1379.62,306.32,10
20230421131914246,1579.94,578.97,11
20230421131914246,1633.37,586.72,12
20230421131914246,1655.03,587.4,13
20230421131914246,1735.72,176.33,14
20230421131914246,1666.27,583.77,15
20230421131914246,1572.58,658.38,16
20230421131914246,1662.7,752.71,17
20230421131914246,1333.66,854.79,18
20230421132808863,997.37,457.93,1
20230421132808863,1511.16,283.25,2
20230421132808863,1620.83,224.21,3
20230421132808863,1163.43,198.16,4
20230421132808863,820.81,196.31,5
20230421132808863,1005.89,215.79,6
20230421132808863,1215.59,134.16,7
20230421132808863,1261.16,344.62,8
20230421132808863,1364.89,394.38,9
20230421132808863,1202.75,858.71,10
20230421132808863,1614.54,677.95,11
20230421132808863,1520.62,710.64,12
20230421132808863,1607.8,737.59,13
20230421132808863,403.18,561.57,14
20230421132808863,190.75,269.27,15
20230421132808863,310.78,282.05,16
20230421132808863,603.44,198.57,17
20230421132808863,658.22,308.52,18
20230421134319522,1063.96,137.36,1
20230421134319522,876.81,667.22,2
20230421134319522,880.81,765.38,3
20230421134319522,1338.09,782.84,4
20230421134319522,1483.7,109.39,5
20230421134319522,869.93,4.0,6
20230421134319522,904.45,76.8,7
20230421134319522,418.08,40.47,8
20230421134319522,258.64,27.29,9
20230421134319522,361.99,339.17,10
20230421134319522,279.05,679.61,11
20230421134319522,231.39,772.56,12
20230421134319522,407.02,857.98,13
20230421134319522,1764.2,734.08,14
20230421134319522,1831.87,504.83,15
20230421134319522,1689.29,480.01,16
20230421134319522,1415.08,465.65,17
20230421134319522,1138.07,387.52,18
20230421140045534,912.9,1025.26,1
20230421140045534,1473.77,969.94,2
20230421140045534,1406.48,967.41,3
20230421140045534,685.82,286.16,4
20230421140045534,441.48,324.01,5
20230421140045534,411.74,931.43,6
20230421140045534,859.71,994.43,7
20230421140045534,314.66,990.04,8
20230421140045534,1666.99,394.45,9
20230421140045534,1569.94,248.83,10
20230421140045534,1449.66,66.46,11
20230421140045534,973.29,877.56,12
20230421140045534,868.76,558.29,13
20230421140045534,950.8,340.47,14
20230421140045534,929.69,352.48,15
20230421140045534,292.32,363.09,16
20230421140045534,278.04,311.52,17
20230421140045534,1253.49,656.17,18
20230421141126607,893.35,1065.72,1
20230421141126607,1356.96,1050.28,3
20230421141126607,851.68,656.02,6
20230421141126607,849.85,274.78,7
20230421141126607,979.12,341.28,8
20230421141126607,1639.46,807.2,9
20230421141126607,1456.24,624.63,10
20230421141126607,1770.86,737.58,11
20230421141126607,1735.39,816.91,12
20230421141126607,1219.41,1039.01,13
20230421141126607,525.24,1064.37,14
20230421141126607,295.64,240.93,15
20230421141126607,608.17,231.21,16
20230421141126607,1351.78,118.31,17
20230421141126607,496.79,11.43,18
20230421142027114,856.27,457.86,1
20230421142027114,601.85,236.19,2
20230421142027114,894.79,359.96,3
20230421142027114,1230.1,384.86,4
20230421142027114,1524.72,392.55,5
20230421142027114,1069.45,298.62,6
20230421142027114,576.02,219.18,7
20230421142027114,381.33,285.05,8
20230421142027114,381.32,626.32,9
20230421142027114,357.43,249.73,10
20230421142027114,354.48,159.09,11
20230421142027114,1730.8,649.45,12
20230421142027114,1670.6,704.53,13
20230421142027114,1481.36,697.49,14
20230421142027114,1660.87,714.66,15
20230421142027114,1743.95,794.15,16
20230421142027114,1353.33,1003.77,17
20230421142027114,955.38,1051.45,18
20230421143305371,1235.24,858.98,1
20230421143305371,1388.31,259.19,2
20230421143305371,1526.0,211.29,3
20230421143305371,1274.91,240.69,4
20230421143305371,1327.75,326.65,5
20230421143305371,985.47,207.39,6
20230421143305371,792.91,264.87,7
20230421143305371,492.25,167.48,8
20230421143305371,290.42,231.82,9
20230421143305371,146.2,226.71,10
20230421143305371,268.82,495.26,11
20230421143305371,354.34,528.75,12
20230421143305371,99.62,907.1,13
20230421143305371,740.55,889.1,14
20230421143305371,757.0,700.87,15
20230421143305371,750.86,856.12,16
20230421143305371,1274.33,851.18,17
20230421143305371,1542.88,704.9,18
20230421150208428,1129.26,886.33,1
20230421150208428,867.02,848.47,2
20230421150208428,744.73,912.02,3
20230421150208428,437.53,988.13,4
20230421150208428,886.99,739.6,5
20230421150208428,1339.05,797.15,6
20230421150208428,1389.77,915.18,7
20230421150208428,1219.52,965.56,8
20230421150208428,1452.04,232.62,9
20230421150208428,1558.87,266.58,10
20230421150208428,980.5,178.47,11
20230421150208428,907.02,247.76,12
20230421150208428,476.09,123.36,13
20230421150208428,330.91,172.75,14
20230421150208428,189.09,156.78,15
20230421150208428,282.69,441.57,16
20230421150208428,373.86,480.87,17
20230421150208428,232.44,785.95,18
20230421151811256,1348.35,752.74,1
20230421151811256,1354.29,825.87,2
20230421151811256,1690.4,612.02,3
20230421151811256,1633.77,227.84,4
20230421151811256,1517.7,208.99,5
20230421151811256,1778.87,155.44,6
20230421151811256,1792.9,159.7,7
20230421151811256,1522.16,250.16,8
20230421151811256,1068.31,181.05,9
20230421151811256,970.46,229.24,10
20230421151811256,594.77,67.01,11
20230421151811256,407.88,145.73,12
20230421151811256,464.64,148.38,13
20230421151811256,682.27,70.65,14
20230421151811256,518.67,708.02,15
20230421151811256,391.15,782.79,16
20230421151811256,571.31,893.32,17
20230421151811256,1013.82,881.56,18
20230421155203753,1376.6,912.64,1
20230421155203753,1272.93,882.69,2
20230421155203753,1366.01,918.7,3
20230421155203753,727.13,250.54,4
20230421155203753,397.56,223.39,5
20230421155203753,624.39,143.05,6
20230421155203753,1058.25,236.72,7
20230421155203753,1669.39,262.78,8
20230421155203753,1793.43,202.1,9
20230421155203753,1518.22,304.22,10
20230421155203753,1819.12,173.11,11
20230421155203753,1843.91,662.55,12
20230421155203753,337.05,920.64,13
20230421155203753,256.74,241.24,14
20230421155203753,380.74,246.37,15
20230421155203753,331.82,515.41,16
20230421155203753,962.9,570.11,17
20230421155203753,1178.87,592.15,18
20230422100102598,1528.02,825.2,1
20230422100102598,1348.08,908.99,2
20230422100102598,1856.64,404.16,3
20230422100102598,1861.43,300.73,4
20230422100102598,1697.78,322.65,5
20230422100102598,815.0,29.23,8
20230422100102598,704.13,119.39,9
20230422100102598,492.51,167.39,10
20230422100102598,355.36,167.19,11
20230422100102598,1122.66,233.65,12
20230422100102598,1113.93,297.52,13
20230422100102598,1300.66,200.91,14
20230422100102598,1696.86,377.24,15
20230422100102598,443.47,831.8,16
20230422100102598,384.87,871.87,17
20230422100102598,622.45,947.41,18
20230422100722312,1346.3,1003.1,1
20230422100722312,1470.46,1062.92,2
20230422100722312,968.74,1053.67,4
20230422100722312,953.43,855.41,5
20230422100722312,332.83,1060.42,7
20230422100722312,514.77,676.43,8
20230422100722312,436.58,653.97,9
20230422100722312,366.61,387.7,10
20230422100722312,499.27,350.09,11
20230422100722312,716.13,251.53,12
20230422100722312,1063.83,226.13,13
20230422100722312,1046.92,376.89,14
20230422100722312,1471.83,378.01,15
20230422100722312,1259.94,312.18,16
20230422100722312,1617.75,406.53,17
20230422100722312,1850.71,276.1,18
20230422103120084,709.87,294.16,1
20230422103120084,210.52,327.03,2
20230422103120084,79.34,240.79,3
20230422103120084,745.51,733.19,4
20230422103120084,738.34,804.05,5
20230422103120084,108.12,840.4,6
20230422103120084,44.58,786.92,7
20230422103120084,100.4,870.86,8
20230422103120084,263.56,916.84,9
20230422103120084,986.89,891.37,10
20230422103120084,1081.15,894.08,11
20230422103120084,958.17,863.01,12
20230422103120084,1054.47,878.54,13
20230422103120084,1082.22,736.78,14
20230422103120084,988.7,452.06,15
20230422103120084,1327.71,449.93,16
20230422103120084,1549.18,515.71,17
20230422103120084,1512.82,145.39,18
20230422103704261,1155.35,807.4,1
20230422103704261,944.11,255.85,2
20230422103704261,788.09,314.55,3
20230422103704261,1036.13,423.7,4
20230422103704261,860.67,160.93,5
20230422103704261,1034.06,112.37,6
20230422103704261,1068.19,432.73,7
20230422103704261,1670.91,497.59,8
20230422103704261,1664.6,543.83,9
20230422103704261,1615.04,101.04,10
20230422103704261,1705.37,96.0,11
20230422103704261,1413.41,165.61,12
20230422103704261,1249.56,26.95,13
20230422103704261,991.31,17.93,14
20230422103704261,317.33,121.43,15
20230422103704261,195.91,96.29,16
20230422103704261,358.91,19.94,17
20230422103704261,269.29,393.09,18
20230422104030634,832.29,504.42,1
20230422104030634,362.01,489.94,2
20230422104030634,605.53,249.85,3
20230422104030634,1269.83,333.27,4
20230422104030634,1654.51,295.47,5
20230422104030634,1317.97,883.71,6
20230422104030634,1270.08,861.35,7
20230422104030634,1610.5,713.19,8
20230422104030634,1680.66,745.0,9
20230422104030634,868.44,911.24,10
20230422104030634,832.51,845.13,11
20230422104030634,438.83,519.24,12
20230422104030634,479.49,567.4,13
20230422104030634,362.15,1026.1,14
20230422104030634,217.68,973.72,15
20230422104030634,836.65,966.25,16
20230422104030634,827.01,749.46,17
20230422104030634,1164.99,867.24,18
20230422105441702,767.18,688.76,1
20230422105441702,1044.96,804.53,2
20230422105441702,762.75,667.09,3
20230422105441702,462.72,476.52,4
20230422105441702,314.85,479.52,5
20230422105441702,139.69,590.55,6
20230422105441702,68.61,609.45,7
20230422105441702,48.72,857.01,8
20230422105441702,71.03,942.93,9
20230422105441702,263.74,1057.67,10
20230422105441702,216.75,941.12,11
20230422105441702,112.48,621.35,12
20230422105441702,458.58,631.29,13
20230422105441702,572.77,576.83,14
20230422105441702,617.08,499.7,15
20230422105441702,711.27,412.01,16
20230422105441702,65.34,277.98,17
20230422105441702,97.8,210.84,18
20230422111731556,640.04,509.73,1
20230422111731556,822.53,964.18,2
20230422111731556,795.59,1033.13,3
20230422111731556,1264.87,1031.74,4
20230422111731556,1645.01,320.89,5
20230422111731556,1471.88,309.91,6
20230422111731556,1286.88,167.16,7
20230422111731556,1447.65,339.45,8
20230422111731556,1705.09,208.21,9
20230422111731556,1725.27,824.97,10
20230422111731556,1753.73,857.32,11
20230422111731556,437.02,55.23,12
20230422111731556,811.99,76.19,13
20230422111731556,760.74,234.26,14
20230422111731556,140.65,174.88,15
20230422111731556,10.87,42.29,16
20230422114012884,1181.09,846.09,1
20230422114012884,1330.0,838.1,2
20230422114012884,1441.98,595.02,3
20230422114012884,1618.25,237.81,4
20230422114012884,1410.69,201.54,5
20230422114012884,1485.77,235.75,6
20230422114012884,697.32,103.48,7
20230422114012884,586.16,93.01,8
20230422114012884,425.05,142.77,9
20230422114012884,466.05,423.92,10
20230422114012884,315.93,793.33,11
20230422114012884,588.89,84.05,12
20230422114012884,859.84,174.16,13
20230422114012884,952.73,204.69,14
20230422114012884,952.19,546.48,15
20230422114012884,885.73,740.12,16
20230422114012884,826.05,418.92,17
20230422114012884,802.28,324.19,18
20230422115732858,985.19,592.32,1
20230422115732858,874.89,420.81,2
20230422115732858,628.73,123.16,3
20230422115732858,469.08,223.39,4
20230422115732858,1519.65,226.93,5
20230422115732858,1814.58,279.19,6
20230422115732858,1699.19,325.46,7
20230422115732858,1515.17,307.36,8
20230422115732858,1724.36,552.9,9
20230422115732858,1499.52,355.95,10
20230422115732858,1908.51,655.55,11
20230422115732858,1875.74,657.49,12
20230422115732858,1898.27,601.74,13
20230422115732858,1764.62,661.48,14
20230422115732858,1393.89,748.68,15
20230422115732858,1344.81,653.55,16
20230422115732858,1363.77,595.5,17
20230422115732858,579.9,428.87,18
20230422121236061,1357.53,924.7,1
20230422121236061,1317.05,980.2,2
20230422121236061,1594.38,459.86,3
20230422121236061,1553.95,243.21,4
20230422121236061,1752.98,172.64,5
20230422121236061,1438.56,288.75,6
20230422121236061,970.15,162.96,7
20230422121236061,871.77,252.81,8
20230422121236061,559.13,122.96,9
20230422121236061,498.0,176.74,10
20230422121236061,245.25,191.27,11
20230422121236061,114.9,151.06,12
20230422121236061,274.21,73.64,13
20230422121236061,252.22,518.46,14
20230422121236061,149.16,945.14,15
20230422121236061,363.26,1067.72,16
20230422121236061,1621.43,713.18,17
20230422121236061,1805.75,718.54,18
20230422121654937,1146.11,763.45,1
20230422121654937,1256.7,855.92,2
20230422121654937,758.82,882.93,3
20230422121654937,748.88,810.48,4
20230422121654937,577.58,178.82,5
20230422121654937,818.17,269.26,6
20230422121654937,1368.98,783.2,7
20230422121654937,1285.38,894.97,8
20230422121654937,1553.25,208.31,9
20230422121654937,1679.01,134.23,10
20230422121654937,1395.28,199.62,11
20230422121654937,770.16,712.39,12
20230422121654937,760.1,813.22,13
20230422121654937,304.39,410.13,14
20230422121654937,360.05,475.6,15
20230422121654937,124.19,155.9,16
20230422121654937,296.34,190.69,17
20230422121654937,533.22,159.23,18
20230422122130229,1282.43,975.49,1
20230422122130229,1313.69,787.71,2
20230422122130229,1788.94,652.88,3
20230422122130229,1582.55,385.24,4
20230422122130229,1467.01,271.6,5
20230422122130229,1107.09,244.16,6
20230422122130229,828.45,243.93,7
20230422122130229,1355.17,264.8,8
20230422122130229,1456.54,271.73,9
20230422122130229,1416.92,186.29,10
20230422122130229,1684.64,157.75,11
20230422122130229,1576.82,254.16,12
20230422122130229,298.22,178.56,13
20230422122130229,151.64,162.35,14
20230422122130229,298.33,168.88,15
20230422122130229,303.23,99.85,16
20230422122130229,247.1,644.76,17
20230422122130229,115.61,1018.35,18
20230422125512068,1199.25,973.56,1
20230422125512068,348.54,960.76,2
20230422125512068,231.76,964.82,3
20230422125512068,134.52,180.14,5
20230422125512068,353.84,33.64,6
20230422125512068,242.57,484.69,7
20230422125512068,273.66,434.93,8
20230422125512068,646.04,462.13,9
20230422125512068,651.85,876.74,10
20230422125512068,693.74,931.28,11
20230422125512068,686.59,826.94,12
20230422125512068,1598.94,512.22,13
20230422125512068,1665.83,645.68,14
20230422125512068,1613.2,133.4,15
20230422125512068,1680.84,710.24,16
20230422125512068,1557.85,572.76,17
20230422125512068,1684.45,703.71,18
20230422125928976,798.27,701.56,1
20230422125928976,823.92,759.4,2
20230422125928976,1107.93,775.56,3
20230422125928976,892.83,234.08,4
20230422125928976,593.78,405.04,5
20230422125928976,315.34,132.93,6
20230422125928976,572.73,126.53,7
20230422125928976,835.12,218.71,8
20230422125928976,1395.25,180.58,9
20230422125928976,273.32,149.03,10
20230422125928976,314.41,40.12,11
20230422125928976,287.79,51.61,12
20230422125928976,228.98,825.75,13
20230422125928976,397.47,915.61,14
20230422125928976,1072.47,801.35,15
20230422125928976,1254.59,766.6,16
20230422125928976,1601.82,598.49,17
20230422125928976,770.2,736.63,18
20230422130358796,846.48,831.61,1
20230422130358796,855.29,894.95,2
20230422130358796,1327.41,837.93,3
20230422130358796,1641.92,466.03,4
20230422130358796,1630.96,186.52,5
20230422130358796,1463.68,205.02,6
20230422130358796,568.02,4.04,7
20230422130358796,371.32,113.1,8
20230422130358796,383.34,457.99,9
20230422130358796,474.57,446.44,10
20230422130358796,332.46,502.26,11
20230422130358796,217.42,903.71,12
20230422130358796,1631.95,642.13,13
20230422130358796,1747.6,606.06,14
20230422130358796,1654.42,391.31,15
20230422130358796,1446.52,175.28,16
20230422130358796,1732.49,62.07,17
20230422130358796,1719.38,106.77,18
20230422131135702,1245.54,1034.54,1
20230422131135702,747.56,1041.73,2
20230422131135702,610.88,415.9,3
20230422131135702,492.52,212.52,4
20230422131135702,437.77,10.83,5
20230422131135702,846.23,47.39,6
20230422131135702,1137.77,325.55,7
20230422131135702,1631.27,325.99,8
20230422131135702,1362.48,384.26,9
20230422131135702,989.0,408.13,10
20230422131135702,816.67,668.12,11
20230422131135702,261.2,636.48,12
20230422131135702,223.65,595.09,13
20230422131135702,190.32,1014.68,14
20230422131135702,334.46,1067.83,15
20230422131135702,109.35,973.74,16
20230422131135702,1295.64,784.22,17
20230422131135702,1561.79,715.96,18
20230422131638589,309.72,826.48,1
20230422131638589,908.41,1024.44,2
20230422131638589,1112.49,888.64,3
20230422131638589,754.63,715.4,4
20230422131638589,983.42,215.24,5
20230422131638589,687.47,343.94,6
20230422131638589,624.17,478.68,7
20230422131638589,959.02,582.63,8
20230422131638589,922.63,708.94,9
20230422131638589,1049.34,797.19,10
20230422131638589,894.71,912.87,11
20230422131638589,241.68,956.77,12
20230422131638589,1015.53,627.8,13
20230422131638589,1043.66,510.78,14
20230422131638589,1201.88,241.06,15
20230422131638589,744.36,188.72,16
20230422131638589,710.31,660.59,17
20230422131638589,738.04,890.18,18
20230422133621673,1392.06,932.59,1
20230422133621673,1572.17,346.88,2
20230422133621673,1758.4,160.56,3
20230422133621673,894.02,184.43,4
20230422133621673,399.33,214.34,5
20230422133621673,351.8,463.0,6
20230422133621673,492.97,495.13,7
20230422133621673,857.03,988.98,8
20230422133621673,861.78,882.1,9
20230422133621673,1373.0,895.57,10
20230422133621673,1747.09,677.61,11
20230422133621673,1478.29,509.76,12
20230422133621673,1489.86,301.69,13
20230422133621673,1761.17,169.7,14
20230422133621673,876.58,752.47,15
20230422133621673,861.71,865.71,16
20230422133621673,852.92,946.77,17
20230422133621673,1148.06,944.02,18
20230422135624910,1009.97,457.12,1
20230422135624910,863.52,200.77,2
20230422135624910,932.11,271.9,3
20230422135624910,386.21,262.86,4
20230422135624910,581.6,229.85,5
20230422135624910,1159.28,836.94,6
20230422135624910,1320.88,929.87,7
20230422135624910,1768.77,731.99,8
20230422135624910,1745.8,724.63,9
20230422135624910,1730.22,270.2,10
20230422135624910,1485.14,333.55,11
20230422135624910,1754.35,229.65,12
20230422135624910,1538.15,338.16,13
20230422135624910,1465.01,313.93,14
20230422135624910,846.29,991.83,15
20230422135624910,1178.9,939.0,16
20230422135624910,1325.85,946.66,17
20230422135624910,418.3,1002.44,18
20230422140426041,760.64,655.37,1
20230422140426041,1218.77,745.59,2
20230422140426041,1237.01,719.29,3
20230422140426041,1392.78,150.16,4
20230422140426041,1305.95,157.64,5
20230422140426041,1526.39,85.34,6
20230422140426041,700.19,52.6,7
20230422140426041,326.02,63.52,8
20230422140426041,498.41,25.23,9
20230422140426041,838.12,66.96,10
20230422140426041,276.48,629.43,11
20230422140426041,205.75,691.8,12
20230422140426041,453.95,370.85,13
20230422140426041,678.36,309.62,14
20230422140426041,815.74,8.21,15
20230422140426041,808.31,3.69,16
20230422140426041,1132.54,109.31,17
20230422140426041,1227.22,74.55,18
20230422140758804,848.99,803.02,1
20230422140758804,1293.08,764.91,2
20230422140758804,604.08,502.41,3
20230422140758804,457.62,344.62,4
20230422140758804,569.76,92.31,5
20230422140758804,888.28,255.86,6
20230422140758804,1616.2,192.48,7
20230422140758804,1400.58,191.88,8
20230422140758804,1641.7,157.44,9
20230422140758804,1709.79,113.15,10
20230422140758804,1619.76,125.95,11
20230422140758804,1621.15,126.62,12
20230422140758804,1678.54,504.87,13
20230422140758804,1630.56,587.32,14
20230422140758804,1610.28,578.48,15
20230422140758804,1026.59,570.11,16
20230422140758804,1107.42,537.45,17
20230422140758804,805.52,834.97,18
20230422141744757,937.61,669.13,1
20230422141744757,1323.96,765.4,2
20230422141744757,1145.95,820.06,3
20230422141744757,917.73,775.53,4
20230422141744757,910.55,617.04,5
20230422141744757,873.44,283.99,6
20230422141744757,949.31,162.88,7
20230422141744757,672.78,488.32,8
20230422141744757,407.43,766.91,9
20230422141744757,609.43,207.02,10
20230422141744757,512.59,146.0,11
20230422141744757,923.41,161.73,12
20230422141744757,1339.46,146.71,13
20230422141744757,1586.58,136.62,14
20230422141744757,1664.24,108.46,15
20230422141744757,1720.03,110.77,16
20230422141744757,1437.71,187.61,17
20230422141744757,1484.74,205.05,18
20230422144118888,1249.23,873.65,1
20230422144118888,1286.59,120.13,2
20230422144118888,1652.62,145.48,3
20230422144118888,1714.71,635.16,4
20230422144118888,1575.7,596.94,5
20230422144118888,752.16,108.93,6
20230422144118888,490.26,81.06,7
20230422144118888,228.97,184.21,8
20230422144118888,380.55,788.02,9
20230422144118888,720.0,860.53,10
20230422144118888,166.95,932.79,11
20230422144118888,70.77,875.48,12
20230422144118888,224.17,444.2,13
20230422144118888,308.03,466.97,14
20230422144118888,1181.15,809.87,15
20230422144118888,731.9,830.17,16
20230422144118888,764.73,923.45,17
20230422144118888,755.46,800.02,18
20230422150038999,839.04,129.37,1
20230422150038999,769.04,209.36,2
20230422150038999,1360.8,243.08,3
20230422150038999,1485.19,204.31,4
20230422150038999,1280.12,212.19,5
20230422150038999,759.58,217.54,6
20230422150038999,728.49,367.33,7
20230422150038999,756.44,226.31,8
20230422150038999,743.7,331.38,9
20230422150038999,963.53,120.82,10
20230422150038999,762.02,322.43,11
20230422150038999,753.26,245.23,12
20230422150038999,711.0,860.18,13
20230422150038999,727.1,763.83,14
20230422150038999,1493.84,142.5,15
20230422150038999,837.31,166.93,16
20230422150038999,1305.17,212.17,17
20230422150038999,1559.16,124.99,18
20230422150400417,1095.76,1003.1,1
20230422150400417,1212.28,996.22,2
20230422150400417,592.85,62.05,3
20230422150400417,218.01,227.7,4
20230422150400417,24.02,1023.74,5
20230422150400417,272.84,1073.8,6
20230422150400417,1528.2,883.71,7
20230422150400417,1723.86,716.33,8
20230422150400417,1645.65,755.89,9
20230422150400417,1126.61,468.78,10
20230422150400417,975.97,623.01,11
20230422150400417,649.4,594.48,12
20230422150400417,708.42,368.56,13
20230422150400417,769.44,294.42,14
20230422150400417,1003.01,121.16,15
20230422150400417,1356.09,279.79,16
20230422150400417,1685.26,122.94,17
20230422150400417,1655.65,199.57,18
20230422150754702,1231.79,835.3,1
20230422150754702,1339.48,840.02,2
20230422150754702,908.91,762.85,3
20230422150754702,1352.62,176.52,4
20230422150754702,1518.2,250.29,5
20230422150754702,922.56,233.64,6
20230422150754702,520.19,80.29,7
20230422150754702,1033.62,230.86,8
20230422150754702,916.07,214.16,9
20230422150754702,853.19,835.59,10
20230422150754702,623.71,20.68,11
20230422150754702,744.6,71.39,12
20230422150754702,943.22,221.13,13
20230422150754702,1047.93,746.89,14
20230422150754702,863.85,840.64,15
20230422150754702,1298.09,822.24,16
20230422150754702,500.52,884.25,17
20230422150754702,1069.31,476.83,18
20230422151601622,1238.69,851.54,1
20230422151601622,1225.23,983.98,2
20230422151601622,1023.02,998.59,3
20230422151601622,547.14,976.02,4
20230422151601622,296.2,1021.1,5
20230422151601622,81.42,936.57,6
20230422151601622,453.61,80.88,7
20230422151601622,276.54,193.73,8
20230422151601622,462.72,122.67,9
20230422151601622,815.37,202.53,10
20230422151601622,789.86,248.95,11
20230422151601622,1397.24,235.85,12
20230422151601622,1566.59,206.98,13
20230422151601622,1644.99,152.18,14
20230422151601622,1553.44,205.05,15
20230422151601622,1325.37,204.14,16
20230422151601622,1391.66,234.63,17
20230422151601622,1404.93,289.11,18
